edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
12-09-12,201209,22110,GL,GL,10,291,4,2015,0.85,0.682,2.333,0,,4,150,1,90,2018-2,1513,0,0,0,0,0.132,0.661,0.132,4.693,3.966,0,0,8.46,3.966,0.264,0,1.058,0,2.445,0.066,1.256,0.463,0.33,4.362,0,0.132,0.132,0.463,1.785,0.33,0.066,2.445,0.066,0,0.463,0,12.161,10.311,1.785,7.204,4.428,0.595,5.155,0,0.198,0,0.397,0.661,3.04,1.256,1.652,0.397,3.305,0,0.595,0.859,6.742,1.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.584,4.428,0.925,11.633,0.793,2018b,7MMZN3
12-09-12,201209,22220,SP (Socialistische Partij),SP,20,291,4,2015,0.85,0.682,9.654,0,,15,150,1,90,2018-2,1534,0.13,0,0,0,0.065,1.108,0.065,3.585,1.304,0,1.63,2.151,3.716,0,0,2.282,0.13,4.889,0.326,3.194,0,0.587,6.258,0,0.847,0.13,0.196,2.608,0.522,0.391,2.477,0.978,2.216,0.717,0,4.694,7.953,3.259,6.519,8.67,0,5.737,0,0.13,0,0,0.196,6.714,0.913,0.913,0.196,3.129,0,0.456,0.522,5.867,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.926,7.236,0.717,15.189,1.173,2018b,XC8M3U
12-09-12,201209,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,291,4,2015,0.85,0.682,24.838,0,,38,150,1,90,2018-2,2760,0.072,0,0,0,0.797,0.399,0.036,3.514,2.355,0,0.254,3.007,2.536,0.036,0,2.101,0.145,3.949,0.145,5.688,1.957,1.087,3.804,0.072,0,0.109,0.072,2.174,1.014,1.268,3.043,0.725,1.196,1.159,0,4.964,2.935,2.029,8.188,5.145,0.652,6.848,0,1.413,0,0.29,0.507,5.036,3.225,0.833,0.87,6.594,0,0.145,0.906,4.71,1.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.558,4.601,3.116,13.333,0.435,2018b,3ZVLL2
12-09-12,201209,22330,Democraten 66 (D66),Dâ€™66,40,291,4,2015,0.85,0.682,8.033,0,,12,150,1,90,2018-2,1929,0.259,0.052,0,0,0.415,0.518,0.052,3.318,6.584,0,0.104,7.672,2.436,0.104,0,0.778,1.14,4.666,0.156,3.37,3.525,1.14,3.266,0,0,0,0.259,3.11,0,2.074,3.888,0,0,2.488,0,7.154,3.784,2.696,2.229,5.806,1.97,9.953,0.311,0.207,0,0,0.518,2.903,2.022,0.363,0.881,1.503,0,0.363,1.296,3.11,1.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.778,3.266,6.013,8.035,0.57,2018b,LHACVX
12-09-12,201209,22420,VVD,VVD,40,291,4,2015,0.85,0.682,26.58,0,,41,150,1,90,2018-2,1719,0.349,0,0,0,1.047,0,0,1.571,2.734,0.814,1.978,4.538,0.698,0.058,0,1.396,0.698,9.889,0.175,5.585,7.737,1.396,2.269,0,0.058,0,0.175,4.421,0,0.814,5.294,0,0,2.152,0,0.989,0.931,1.163,2.443,2.734,4.247,5.41,0,0.465,0,0.465,0.407,10.588,1.396,0.291,2.327,4.538,0,0.407,0.989,2.967,1.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.629,2.269,9.889,5.177,0,2018b,1FMZBP
12-09-12,201209,22521,CDA,CDA,50,291,4,2015,0.85,0.682,8.506,0,,13,150,1,90,2018-2,1192,0.252,0,0,0,0.671,0,0,2.097,3.691,0,1.091,4.614,1.342,0,0,4.279,0.084,4.95,0.168,2.685,2.936,1.342,1.594,0,0.839,0,0.168,3.272,0,0.755,3.691,0,0.168,2.181,0,5.034,1.594,0.923,3.356,6.628,2.517,5.956,0,1.258,0,4.362,0,5.369,9.48,1.93,1.091,2.097,0,1.091,0.671,3.272,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.701,1.594,5.117,9.983,0,2018b,R6TIMU
12-09-12,201209,22526,ChristenUnie,CU,50,291,4,2015,0.85,0.682,3.126,0,,5,150,1,90,2018-2,2705,0.074,0.628,0,0.111,0.481,0.148,0,2.994,1.146,0,2.847,4.251,0.961,0.296,0,2.588,0.148,3.475,0,3.734,3.068,1.516,5.915,0,0.074,0.037,0.037,3.734,0,0.407,4.177,0,0.185,1.664,0,8.207,5.619,1.072,2.255,3.623,1.257,4.658,0,0.407,0.222,4.695,0,5.102,4.436,2.994,1.405,2.107,0,1.701,0.591,4.104,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.203,5.915,4.732,5.878,0.148,2018b,IQPLK5
12-09-12,201209,22722,PVV (Partij voor de Vrijheid),PVV,70,291,4,2015,0.85,0.682,10.083,0,,15,150,1,90,2018-2,927,0.431,0.108,0,0,0.647,0.647,0,2.697,0.216,1.618,19.633,1.942,2.05,0,0,1.51,0.108,4.746,1.618,9.061,2.157,0.216,1.618,0,0,0,0.324,3.56,1.51,0.216,1.079,0.108,0.324,0.755,0,0,2.05,0.108,0.863,3.991,0.216,1.942,0,4.315,0,0.324,0,10.68,0,0.216,11.219,1.618,0,0,0.539,0.431,2.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.642,1.726,2.913,4.854,0.647,2018b,EZOMHG
12-09-12,201209,22951,Partij voor de Dieren,PvdD,95,291,4,2015,0.85,0.682,1.933,0,,2,150,1,90,2018-2,1191,0,0,0,0,0,1.175,0,2.855,0.252,0,0.84,4.282,3.275,0.084,0,0.588,0.252,0.42,0.336,1.427,0,0.168,2.771,0.336,0,0.084,0.084,0.924,0,0,0.924,0.084,0.42,0,0,19.647,41.982,1.092,2.015,4.03,0.084,0.84,0,0.084,0.252,0,0.336,2.687,1.008,0.084,0.504,0.504,0,0.924,0.084,1.763,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.465,3.191,0,6.045,1.175,2018b,HNG1ZS
12-09-12,201209,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,291,4,2015,0.85,0.682,2.088,0,,3,150,1,90,2018-2,1812,0.055,0.497,0,0,1.711,0,0.055,4.581,0.938,0.11,2.097,0.993,0.331,0.055,0,3.808,0,3.477,0,1.932,2.815,0.442,1.38,0,0,0.055,0.055,2.704,0,0.221,4.194,0,0,1.38,0,2.152,2.649,0.331,1.932,2.815,0.828,5.519,0,0.442,0,22.737,0,7.285,2.042,3.422,2.594,1.38,0,4.415,0.386,4.857,0.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,1.38,4.194,4.746,0.055,2018b,476I1A
12-09-12,201209,22953,50PLUS,50PLUS,95,291,4,2015,0.85,0.682,1.885,0,,2,150,1,90,2018-2,206,0,0,0,0,0,0.485,0,2.427,0.971,0,0.971,0.485,5.34,0,0,0.485,0.485,10.194,0.971,8.738,0.485,0,1.942,0,0,0,0,3.398,0,0,2.913,0,0.971,3.883,0,0.971,2.913,1.456,3.883,11.165,0,1.942,0,0,0,0,0.485,6.311,0.971,0,1.456,2.913,0,0,0,0.971,19.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.311,1.942,4.369,15.049,0.485,2018b,OTNE4N
15-03-17,201703,22110,GL,GL,10,331,5,2017,0.76,0.636,9.125,0,,14,150,1,130,2018-2,1134,0.97,0,0,0.176,0.176,1.146,0.617,1.323,3.88,0,0,9.965,3.792,0.441,0,1.499,0.265,1.058,0.353,1.852,0.353,0.176,1.852,0,1.235,0.441,0,0.176,0.529,0,4.233,2.734,1.058,0.176,0.265,9.347,7.584,2.822,9.877,6.261,0,8.818,0,2.557,2.028,0.97,2.734,2.381,0.617,0.882,0,0.794,0,1.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.441,9.524,2.91,0.529,0.265,0.617,1.764,0.088,0,0,0,0,2.557,6.79,2.557,0,1.675,0.353,2.381,0,0.529,0.088,0.441,0.441,0,0,0,0,1.587,0.441,-9.347,4.586,0.529,16.138,1.764,2018b,XXBUNJ
15-03-17,201703,22220,SP (Socialistische Partij),SP,20,331,5,2017,0.76,0.636,9.087,0,,14,150,1,130,2018-2,855,1.053,0.468,0,0.117,0.234,0.117,3.743,3.392,0.234,0.117,4.327,2.339,3.041,0.936,0,2.573,0.234,2.573,0.351,0.819,0.234,0.585,4.444,0.234,0.819,0.468,0,0.351,0,0,1.52,4.678,2.69,0,1.404,8.304,7.251,4.094,6.082,7.953,0,5.38,0,0.117,1.754,1.404,0.117,7.602,0.234,0.468,0.819,1.287,0,1.871,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0.702,1.637,2.105,0,0.234,0.702,0.702,0,0.117,0,0,0,0,8.304,0.117,0,1.754,0,7.602,0.234,0.234,0,0,0.468,0,0,0.819,0,1.871,0,-23.041,9.357,0.234,14.035,3.86,2018b,Q5NPHQ
15-03-17,201703,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,331,5,2017,0.76,0.636,5.703,0,,9,150,1,130,2018-2,2190,0.457,0,0,0.228,2.283,0,0.137,3.973,2.055,0.457,0.274,3.196,2.42,0.502,0,2.648,0.091,2.511,0,1.507,0.32,0.502,2.74,0.594,1.142,0.685,0,0.091,0.091,0.046,2.237,6.256,1.644,0.32,0.639,4.429,7.808,4.292,7.945,8.676,0.046,5.936,0,5.434,0.776,1.37,1.324,2.374,2.055,3.927,0.685,0.457,0,2.055,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.913,2.283,0.822,0,0.046,1.553,1.507,0,0,0,0,0,0.457,3.973,5.434,0,0.411,0.365,2.374,0.137,1.826,0.228,0.365,3.562,0,0.502,0.183,0,2.055,0.137,-13.836,9.589,0.639,16.621,0.137,2018b,X9HXZ5
15-03-17,201703,22321,DENK,DENK,30,331,5,2017,0.76,0.636,2.055,0,,3,150,1,130,2018-2,874,0.801,8.124,0,0,0,0.229,1.945,3.432,0.458,0,0.686,2.517,5.378,0.686,0,0.114,0,0.458,0,0,0.801,5.606,2.174,0,0,0.572,0,0,0,0,2.174,1.602,0.572,0,0,8.124,1.487,0,9.382,16.59,0,9.611,0,0.686,1.831,0,0.114,6.293,1.03,5.721,0,0.343,0,0,0,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,2.059,4.119,0,0,1.259,0,0,0,0,0,0,0.343,7.78,0.572,0.114,1.03,0.801,6.293,0.801,1.03,0,0.915,4.805,0,0,0,0,0,0,-24.828,3.776,0.801,25.973,2.174,2018b,HKW5ZY
15-03-17,201703,22330,Democraten 66 (D66),Dâ€™66,40,331,5,2017,0.76,0.636,12.227,0,,19,150,1,130,2018-2,3808,0,0.184,0,0,1.996,0.578,0.105,3.729,6.303,0,0,6.145,3.755,1.786,0.026,2.994,0.053,3.072,0,0.709,2.679,1.234,2.39,0.026,1.287,0.236,0,0.578,0.289,0.394,6.197,1.996,0.026,1.628,0,9.296,5.41,2.941,6.276,5.83,0.105,7.458,0,0.604,0.499,0.945,4.596,1.838,0.446,1.707,0,0.525,0,0.893,0.131,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077,5.068,2.6,0,0,1.155,0.709,0,0,0,0,0,0,9.296,0.525,0.079,0.184,0.315,1.838,0,0.394,0.053,0.105,1.602,0,0,0,0,0.893,0,-6.539,4.412,4.307,12.106,0.683,2018b,3IEWGU
15-03-17,201703,22420,VVD,VVD,40,331,5,2017,0.76,0.636,21.285,0,,33,150,1,130,2018-2,2812,0.498,0.498,0,0.036,6.01,0,0,3.805,2.56,0.213,1.778,1.991,0.284,0.889,0,1.814,0,2.525,0.071,0.391,3.556,2.809,2.347,0.391,1.245,1.174,0.071,0.32,0,0.818,8.642,1.316,0,1.849,0,3.627,4.516,2.952,2.169,6.223,1.138,6.863,0,8.179,0.427,0.284,1.743,5.654,1.351,0,2.632,0.782,0,3.094,0.427,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.747,1.245,0.284,0.32,0,0,0.178,0,0.213,0,0,0,0,3.627,5.37,2.809,0.391,0.036,5.654,0,1.209,0.142,0,0,0,0,2.632,0,3.094,0,10.953,4.054,5.405,8.393,0,2018b,QTEO1U
15-03-17,201703,22521,CDA,CDA,50,331,5,2017,0.76,0.636,12.379,0,,19,150,1,130,2018-2,1415,0.071,0.919,0,0,2.261,0,0.353,1.908,2.049,0.071,0.848,0.212,2.403,0.848,0,3.18,0.071,1.201,0.212,0.777,1.272,0.636,6.502,0,1.201,0.212,0,0.707,0.565,0,5.3,4.24,0.424,1.343,0,4.099,0.707,2.473,2.191,10.177,0,5.371,0,1.131,0.919,8.622,0,8.551,9.965,0,2.191,0.424,0,2.544,0.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,1.343,0,0.495,0.565,0.777,0,0,0,0,0,0.212,3.887,0.777,0.353,0.919,0,8.551,0.071,9.399,0.565,0,0,0,0,2.191,0,2.544,0,3.604,10.742,2.615,12.367,0.353,2018b,18WMEG
15-03-17,201703,22526,ChristenUnie,CU,50,331,5,2017,0.76,0.636,3.388,0,,5,150,1,130,2018-2,2630,0.304,0.228,0,0,2.51,0.152,0.608,2.471,1.445,0.038,2.167,4.297,0.913,0.951,0,2.928,0.19,1.825,0,0.266,0.418,2.015,4.981,0.304,1.749,0.837,0,0,0,0.076,4.715,1.179,0.494,1.521,0.114,8.137,5.095,2.548,3.992,7.681,0,3.84,0,2.243,0.76,8.023,0.152,3.916,4.183,2.053,0.532,1.407,0,5.057,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711,2.586,0.684,0,0.114,0.114,0.19,0,0.076,0,0,0,0.418,7.719,1.407,0.837,0.608,0.152,3.916,0.228,3.726,0.456,0,2.053,0,0,0.532,0,5.057,0,5.475,6.464,1.939,11.673,0.76,2018b,2ZGYWN
15-03-17,201703,22722,PVV (Partij voor de Vrijheid),PVV,70,331,5,2017,0.76,0.636,13.056,0,,20,150,1,130,2018-2,25,0,0,0,0,4,0,0,0,0,0,8,0,8,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,0,0,0,28,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,0,0,0,0,0,12,0,0,0,20,8,8,12,0,2018b,YMCDES
15-03-17,201703,22730,Forum voor Democratie,FvD,70,331,5,2017,0.76,0.636,1.78,0,,2,150,1,130,2018-2,510,0,0,0,0,3.725,0,0.98,1.765,0,0.392,4.51,0.392,10.588,0.588,0,0,0,7.255,14.118,6.667,8.627,1.569,0,0,0.392,0,0,0.196,0,0,1.765,0,2.745,0,0,2.745,1.176,0.588,0,0.98,1.961,7.255,0,9.216,0.196,0.784,0,4.902,2.549,0,0,0.196,0,0.392,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0.196,0,0.588,9.804,4.314,0,2.353,0,0,0,0,2.745,2.941,6.275,0.196,0,4.902,0,2.549,0,0,0,0,0,0,0,0.392,0,16.471,0,8.627,0.98,0.98,2018b,2RO6AJ
15-03-17,201703,22951,Partij voor de Dieren,PvdD,95,331,5,2017,0.76,0.636,3.188,0,,5,150,1,130,2018-2,1427,4.415,0,0,0.28,0,1.542,0.701,3.784,0.28,0.14,1.612,5.116,1.752,0.841,0,0.14,0.07,2.313,0,1.121,0.21,0.701,5.957,0,0.21,3.083,0.07,0,0,0,1.472,2.242,0.771,0.07,0,17.659,24.527,2.242,2.313,5.466,0,3.574,0,0.21,0.14,0.841,0.981,1.542,0.14,0.28,0.42,0.561,0,0.14,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.261,3.854,1.752,0,0,0,1.121,0,0,0,0,0,5.676,11.983,0.21,0,0.14,0,1.542,0,0.14,0,0,0.28,0,0,0.42,0,0.14,4.415,-18.851,8.199,0.28,7.779,2.242,2018b,OZRKU7
15-03-17,201703,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,331,5,2017,0.76,0.636,2.082,0,,3,150,1,130,2018-2,2380,0.126,0.378,0.168,0,5.63,0,0,3.739,0.042,0.084,4.538,1.891,0.504,0.756,0,2.521,0.42,1.555,0,0.336,0.924,1.345,0.588,0.084,0.294,0.588,0,0.63,0,0.126,4.202,2.773,0.126,1.471,0,4.958,5.504,1.513,0.714,5.63,3.445,5.378,0,1.765,0.168,18.655,0,7.353,0.798,0,2.143,0.252,0,5.672,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966,0.924,0.294,0.126,0.21,0,0.336,0,0,0,0,0,0,4.958,0.84,0.924,0,0.168,7.353,0,0.798,0,0,0,0,0,2.143,0,5.672,0,24.706,3.445,2.395,6.345,0.168,2018b,ATP925
15-03-17,201703,22953,50PLUS,50PLUS,95,331,5,2017,0.76,0.636,3.111,0,,4,150,1,130,2018-2,495,1.01,0,0,0,1.01,0,0,1.616,0,0.404,2.626,0,3.636,0,0,1.414,0,2.222,0.808,2.424,0.202,1.01,2.222,0.606,0.202,0,0,0,0,0,3.232,3.636,0.808,0.404,0,2.02,4.444,4.04,7.475,31.313,0.202,3.838,0,2.828,1.414,0,1.616,7.071,1.414,0,0,0,0,1.818,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424,0.606,0,1.212,2.424,0,0,0,0,0,0,2.02,0.404,2.424,1.414,0,7.071,0,1.414,0,0,0,0,0,0,0,1.818,0,-31.111,6.465,0.606,38.788,0,2018b,8H7Q1E
